Unit,Date,Hour Ending,MWH
WEBBER_S_WSP1,20200425,1800,16.437975
WEBBER_S_WSP1,20200425,1900,10.43175
WEBBER_S_WSP1,20200425,2000,2.37245
WEBBER_S_WSP1,20200425,2100,0.00075
WEBBER_S_WSP1,20200425,2200,0
WEBBER_S_WSP1,20200425,2300,0
WEBBER_S_WSP1,20200425,2400,0
WEBBER_S_WSP1,20200426,100,0
WEBBER_S_WSP1,20200426,200,0
WEBBER_S_WSP1,20200426,300,0
WEBBER_S_WSP1,20200426,400,0
WEBBER_S_WSP1,20200426,500,0
WEBBER_S_WSP1,20200426,600,0
WEBBER_S_WSP1,20200426,700,0.006
WEBBER_S_WSP1,20200426,800,1.759575
WEBBER_S_WSP1,20200426,900,20.884275
WEBBER_S_WSP1,20200426,1000,25.893325
WEBBER_S_WSP1,20200426,1100,26.7063
WEBBER_S_WSP1,20200426,1200,26.712575
WEBBER_S_WSP1,20200426,1300,26.704625
WEBBER_S_WSP1,20200426,1400,26.706375
WEBBER_S_WSP1,20200426,1500,26.704475
WEBBER_S_WSP1,20200426,1600,26.6984
WEBBER_S_WSP1,20200426,1700,26.659
WEBBER_S_WSP1,20200426,1800,25.24355
WEBBER_S_WSP1,20200426,1900,18.936175
WEBBER_S_WSP1,20200426,2000,4.38735
WEBBER_S_WSP1,20200426,2100,0.000225
WEBBER_S_WSP1,20200426,2200,0
WEBBER_S_WSP1,20200426,2300,0
WEBBER_S_WSP1,20200426,2400,0
WEBBER_S_WSP1,20200427,100,0
WEBBER_S_WSP1,20200427,200,0
WEBBER_S_WSP1,20200427,300,0
WEBBER_S_WSP1,20200427,400,0
WEBBER_S_WSP1,20200427,500,0
WEBBER_S_WSP1,20200427,600,0
WEBBER_S_WSP1,20200427,700,0.00565
WEBBER_S_WSP1,20200427,800,3.294775
WEBBER_S_WSP1,20200427,900,17.124425
WEBBER_S_WSP1,20200427,1000,24.7781
WEBBER_S_WSP1,20200427,1100,26.3015
WEBBER_S_WSP1,20200427,1200,26.662425
WEBBER_S_WSP1,20200427,1300,26.668375
WEBBER_S_WSP1,20200427,1400,26.707625
WEBBER_S_WSP1,20200427,1500,26.706525
WEBBER_S_WSP1,20200427,1600,26.7065
WEBBER_S_WSP1,20200427,1700,26.5378
WEBBER_S_WSP1,20200427,1800,24.627425
WEBBER_S_WSP1,20200427,1900,15.72265
WEBBER_S_WSP1,20200427,2000,1.5384
WEBBER_S_WSP1,20200427,2100,0
WEBBER_S_WSP1,20200427,2200,0
WEBBER_S_WSP1,20200427,2300,0
WEBBER_S_WSP1,20200427,2400,0
WEBBER_S_WSP1,20200428,100,0
WEBBER_S_WSP1,20200428,200,0
WEBBER_S_WSP1,20200428,300,0
WEBBER_S_WSP1,20200428,400,0
WEBBER_S_WSP1,20200428,500,0
WEBBER_S_WSP1,20200428,600,0
WEBBER_S_WSP1,20200428,700,0
WEBBER_S_WSP1,20200428,800,0.48425
WEBBER_S_WSP1,20200428,900,6.212975
WEBBER_S_WSP1,20200428,1000,7.9824
WEBBER_S_WSP1,20200428,1100,6.90085
WEBBER_S_WSP1,20200428,1200,8.996925
WEBBER_S_WSP1,20200428,1300,11.5388
WEBBER_S_WSP1,20200428,1400,21.861475
WEBBER_S_WSP1,20200428,1500,19.965375
WEBBER_S_WSP1,20200428,1600,22.274475
WEBBER_S_WSP1,20200428,1700,15.66385
WEBBER_S_WSP1,20200428,1800,22.67075
WEBBER_S_WSP1,20200428,1900,15.211125
WEBBER_S_WSP1,20200428,2000,2.115475
WEBBER_S_WSP1,20200428,2100,0
WEBBER_S_WSP1,20200428,2200,0
WEBBER_S_WSP1,20200428,2300,0
WEBBER_S_WSP1,20200428,2400,0
WEBBER_S_WSP1,20200429,100,0
WEBBER_S_WSP1,20200429,200,0
WEBBER_S_WSP1,20200429,300,0
WEBBER_S_WSP1,20200429,400,0
WEBBER_S_WSP1,20200429,500,0
WEBBER_S_WSP1,20200429,600,0
WEBBER_S_WSP1,20200429,700,0
WEBBER_S_WSP1,20200429,800,0.00075
WEBBER_S_WSP1,20200429,900,1.965075
WEBBER_S_WSP1,20200429,1000,15.9105
WEBBER_S_WSP1,20200429,1100,24.0087
WEBBER_S_WSP1,20200429,1200,26.17725
WEBBER_S_WSP1,20200429,1300,26.653775
WEBBER_S_WSP1,20200429,1400,26.6878
WEBBER_S_WSP1,20200429,1500,26.66425
WEBBER_S_WSP1,20200429,1600,26.441025
WEBBER_S_WSP1,20200429,1700,26.138025
WEBBER_S_WSP1,20200429,1800,25.423425
WEBBER_S_WSP1,20200429,1900,18.00925
WEBBER_S_WSP1,20200429,2000,5.354
WEBBER_S_WSP1,20200429,2100,0.003675
WEBBER_S_WSP1,20200429,2200,0
WEBBER_S_WSP1,20200429,2300,0
WEBBER_S_WSP1,20200429,2400,0
WEBBER_S_WSP1,20200430,100,0
WEBBER_S_WSP1,20200430,200,0
WEBBER_S_WSP1,20200430,300,0
WEBBER_S_WSP1,20200430,400,0
WEBBER_S_WSP1,20200430,500,0
WEBBER_S_WSP1,20200430,600,0
WEBBER_S_WSP1,20200430,700,0.0346
WEBBER_S_WSP1,20200430,800,7.02975
WEBBER_S_WSP1,20200430,900,22.0949
WEBBER_S_WSP1,20200430,1000,26.005775
WEBBER_S_WSP1,20200430,1100,26.480975
WEBBER_S_WSP1,20200430,1200,26.379475
WEBBER_S_WSP1,20200430,1300,26.192725
WEBBER_S_WSP1,20200430,1400,26.282925
WEBBER_S_WSP1,20200430,1500,25.715725
WEBBER_S_WSP1,20200430,1600,25.09225
WEBBER_S_WSP1,20200430,1700,25.0994
WEBBER_S_WSP1,20200430,1800,24.323
WEBBER_S_WSP1,20200430,1900,19.359625
WEBBER_S_WSP1,20200430,2000,5.03775
WEBBER_S_WSP1,20200430,2100,0.003275
WEBBER_S_WSP1,20200430,2200,0
WEBBER_S_WSP1,20200430,2300,0
WEBBER_S_WSP1,20200430,2400,0
WEBBER_S_WSP1,20200501,100,0
WEBBER_S_WSP1,20200501,200,0
WEBBER_S_WSP1,20200501,300,0
WEBBER_S_WSP1,20200501,400,0
WEBBER_S_WSP1,20200501,500,0
WEBBER_S_WSP1,20200501,600,0
WEBBER_S_WSP1,20200501,700,0.015575
WEBBER_S_WSP1,20200501,800,5.37145
WEBBER_S_WSP1,20200501,900,21.245475
WEBBER_S_WSP1,20200501,1000,26.010475
WEBBER_S_WSP1,20200501,1100,26.667475
WEBBER_S_WSP1,20200501,1200,26.6739
WEBBER_S_WSP1,20200501,1300,26.54675
WEBBER_S_WSP1,20200501,1400,26.199675
WEBBER_S_WSP1,20200501,1500,23.889725
WEBBER_S_WSP1,20200501,1600,24.46885
WEBBER_S_WSP1,20200501,1700,18.433075
WEBBER_S_WSP1,20200501,1800,23.027425
WEBBER_S_WSP1,20200501,1900,19.156525
WEBBER_S_WSP1,20200501,2000,3.194425
WEBBER_S_WSP1,20200501,2100,0
WEBBER_S_WSP1,20200501,2200,0
WEBBER_S_WSP1,20200501,2300,0
WEBBER_S_WSP1,20200501,2400,0
WEBBER_S_WSP1,20200502,100,0
WEBBER_S_WSP1,20200502,200,0
WEBBER_S_WSP1,20200502,300,0
WEBBER_S_WSP1,20200502,400,0
WEBBER_S_WSP1,20200502,500,0
WEBBER_S_WSP1,20200502,600,0
WEBBER_S_WSP1,20200502,700,0.000175
WEBBER_S_WSP1,20200502,800,1.18115
WEBBER_S_WSP1,20200502,900,12.863675
WEBBER_S_WSP1,20200502,1000,12.428075
WEBBER_S_WSP1,20200502,1100,24.87515
WEBBER_S_WSP1,20200502,1200,26.10625
WEBBER_S_WSP1,20200502,1300,26.58815
WEBBER_S_WSP1,20200502,1400,25.479725
WEBBER_S_WSP1,20200502,1500,23.54915
WEBBER_S_WSP1,20200502,1600,21.29995
WEBBER_S_WSP1,20200502,1700,25.362525
WEBBER_S_WSP1,20200502,1800,24.002825
WEBBER_S_WSP1,20200502,1900,18.115825
WEBBER_S_WSP1,20200502,2000,4.287825
WEBBER_S_WSP1,20200502,2100,0
WEBBER_S_WSP1,20200502,2200,0
WEBBER_S_WSP1,20200502,2300,0
WEBBER_S_WSP1,20200502,2400,0
WEBBER_S_WSP1,20200503,100,0
WEBBER_S_WSP1,20200503,200,0
WEBBER_S_WSP1,20200503,300,0
WEBBER_S_WSP1,20200503,400,0
WEBBER_S_WSP1,20200503,500,0
WEBBER_S_WSP1,20200503,600,0
WEBBER_S_WSP1,20200503,700,0.007925
WEBBER_S_WSP1,20200503,800,3.155475
WEBBER_S_WSP1,20200503,900,5.3142
WEBBER_S_WSP1,20200503,1000,10.903
WEBBER_S_WSP1,20200503,1100,24.8821
WEBBER_S_WSP1,20200503,1200,26.668825
WEBBER_S_WSP1,20200503,1300,26.656325
WEBBER_S_WSP1,20200503,1400,26.643775
WEBBER_S_WSP1,20200503,1500,26.1818
WEBBER_S_WSP1,20200503,1600,25.778875
WEBBER_S_WSP1,20200503,1700,25.40905
WEBBER_S_WSP1,20200503,1800,23.466025
WEBBER_S_WSP1,20200503,1900,17.665325
WEBBER_S_WSP1,20200503,2000,4.1787
WEBBER_S_WSP1,20200503,2100,0
WEBBER_S_WSP1,20200503,2200,0
WEBBER_S_WSP1,20200503,2300,0
WEBBER_S_WSP1,20200503,2400,0
WEBBER_S_WSP1,20200504,100,0
WEBBER_S_WSP1,20200504,200,0
WEBBER_S_WSP1,20200504,300,0
WEBBER_S_WSP1,20200504,400,0
WEBBER_S_WSP1,20200504,500,0
WEBBER_S_WSP1,20200504,600,0
WEBBER_S_WSP1,20200504,700,0.001975
WEBBER_S_WSP1,20200504,800,1.172725
WEBBER_S_WSP1,20200504,900,5.326225
WEBBER_S_WSP1,20200504,1000,17.72185
WEBBER_S_WSP1,20200504,1100,25.2167
WEBBER_S_WSP1,20200504,1200,26.428225
WEBBER_S_WSP1,20200504,1300,26.654025
WEBBER_S_WSP1,20200504,1400,26.20385
WEBBER_S_WSP1,20200504,1500,25.93485
WEBBER_S_WSP1,20200504,1600,25.86315
WEBBER_S_WSP1,20200504,1700,25.088375
WEBBER_S_WSP1,20200504,1800,23.33815
WEBBER_S_WSP1,20200504,1900,17.40685
WEBBER_S_WSP1,20200504,2000,4.11055
WEBBER_S_WSP1,20200504,2100,0
WEBBER_S_WSP1,20200504,2200,0
WEBBER_S_WSP1,20200504,2300,0
WEBBER_S_WSP1,20200504,2400,0
WEBBER_S_WSP1,20200505,100,0
WEBBER_S_WSP1,20200505,200,0
WEBBER_S_WSP1,20200505,300,0
WEBBER_S_WSP1,20200505,400,0
WEBBER_S_WSP1,20200505,500,0
WEBBER_S_WSP1,20200505,600,0
WEBBER_S_WSP1,20200505,700,0.0042
WEBBER_S_WSP1,20200505,800,0.711625
WEBBER_S_WSP1,20200505,900,5.5889
WEBBER_S_WSP1,20200505,1000,18.915775
WEBBER_S_WSP1,20200505,1100,23.7026
WEBBER_S_WSP1,20200505,1200,9.2241
WEBBER_S_WSP1,20200505,1300,4.992175
WEBBER_S_WSP1,20200505,1400,14.51255
WEBBER_S_WSP1,20200505,1500,9.47085
WEBBER_S_WSP1,20200505,1600,6.578975
WEBBER_S_WSP1,20200505,1700,4.542325
WEBBER_S_WSP1,20200505,1800,1.3043
WEBBER_S_WSP1,20200505,1900,4.1574
WEBBER_S_WSP1,20200505,2000,0.999725
WEBBER_S_WSP1,20200505,2100,0
WEBBER_S_WSP1,20200505,2200,0
WEBBER_S_WSP1,20200505,2300,0
WEBBER_S_WSP1,20200505,2400,0
WEBBER_S_WSP1,20200506,100,0
WEBBER_S_WSP1,20200506,200,0
WEBBER_S_WSP1,20200506,300,0
WEBBER_S_WSP1,20200506,400,0
WEBBER_S_WSP1,20200506,500,0
WEBBER_S_WSP1,20200506,600,0
WEBBER_S_WSP1,20200506,700,0.040525
WEBBER_S_WSP1,20200506,800,5.330925
WEBBER_S_WSP1,20200506,900,12.9425
WEBBER_S_WSP1,20200506,1000,25.326525
WEBBER_S_WSP1,20200506,1100,18.142325
WEBBER_S_WSP1,20200506,1200,26.347575
WEBBER_S_WSP1,20200506,1300,26.706275
WEBBER_S_WSP1,20200506,1400,23.967525
WEBBER_S_WSP1,20200506,1500,26.195425
WEBBER_S_WSP1,20200506,1600,26.705325
WEBBER_S_WSP1,20200506,1700,26.2371
WEBBER_S_WSP1,20200506,1800,24.66665
WEBBER_S_WSP1,20200506,1900,19.0863
WEBBER_S_WSP1,20200506,2000,5.383725
WEBBER_S_WSP1,20200506,2100,0.010425
WEBBER_S_WSP1,20200506,2200,0
WEBBER_S_WSP1,20200506,2300,0
WEBBER_S_WSP1,20200506,2400,0
WEBBER_S_WSP1,20200507,100,0
WEBBER_S_WSP1,20200507,200,0
WEBBER_S_WSP1,20200507,300,0
WEBBER_S_WSP1,20200507,400,0
WEBBER_S_WSP1,20200507,500,0
WEBBER_S_WSP1,20200507,600,0
WEBBER_S_WSP1,20200507,700,0.077
WEBBER_S_WSP1,20200507,800,7.15265
WEBBER_S_WSP1,20200507,900,20.18455
WEBBER_S_WSP1,20200507,1000,25.412725
WEBBER_S_WSP1,20200507,1100,26.712675
WEBBER_S_WSP1,20200507,1200,22.78425
WEBBER_S_WSP1,20200507,1300,17.278975
WEBBER_S_WSP1,20200507,1400,7.4334
WEBBER_S_WSP1,20200507,1500,11.0163
WEBBER_S_WSP1,20200507,1600,12.39025
WEBBER_S_WSP1,20200507,1700,12.21935
WEBBER_S_WSP1,20200507,1800,8.6846
WEBBER_S_WSP1,20200507,1900,5.3446
WEBBER_S_WSP1,20200507,2000,1.094775
WEBBER_S_WSP1,20200507,2100,0
WEBBER_S_WSP1,20200507,2200,0
WEBBER_S_WSP1,20200507,2300,0
WEBBER_S_WSP1,20200507,2400,0
WEBBER_S_WSP1,20200508,100,0
WEBBER_S_WSP1,20200508,200,0
WEBBER_S_WSP1,20200508,300,0
WEBBER_S_WSP1,20200508,400,0
WEBBER_S_WSP1,20200508,500,0
WEBBER_S_WSP1,20200508,600,0
WEBBER_S_WSP1,20200508,700,0.01045
WEBBER_S_WSP1,20200508,800,0.94775
WEBBER_S_WSP1,20200508,900,6.090475
WEBBER_S_WSP1,20200508,1000,20.9572
WEBBER_S_WSP1,20200508,1100,25.162525
WEBBER_S_WSP1,20200508,1200,9.31785
WEBBER_S_WSP1,20200508,1300,14.736225
WEBBER_S_WSP1,20200508,1400,16.3319
WEBBER_S_WSP1,20200508,1500,0.2019
WEBBER_S_WSP1,20200508,1600,0
WEBBER_S_WSP1,20200508,1700,0
WEBBER_S_WSP1,20200508,1800,0
WEBBER_S_WSP1,20200508,1900,4.16915
WEBBER_S_WSP1,20200508,2000,4.126825
WEBBER_S_WSP1,20200508,2100,0.038
WEBBER_S_WSP1,20200508,2200,0
WEBBER_S_WSP1,20200508,2300,0
WEBBER_S_WSP1,20200508,2400,0
WEBBER_S_WSP1,20200509,100,0
WEBBER_S_WSP1,20200509,200,0
WEBBER_S_WSP1,20200509,300,0
WEBBER_S_WSP1,20200509,400,0
WEBBER_S_WSP1,20200509,500,0
WEBBER_S_WSP1,20200509,600,0
WEBBER_S_WSP1,20200509,700,0.01475
WEBBER_S_WSP1,20200509,800,2.804875
WEBBER_S_WSP1,20200509,900,7.949825
WEBBER_S_WSP1,20200509,1000,13.471425
WEBBER_S_WSP1,20200509,1100,19.93995
WEBBER_S_WSP1,20200509,1200,20.34605
WEBBER_S_WSP1,20200509,1300,22.09095
WEBBER_S_WSP1,20200509,1400,24.90845
WEBBER_S_WSP1,20200509,1500,26.594875
WEBBER_S_WSP1,20200509,1600,25.97135
WEBBER_S_WSP1,20200509,1700,26.5081
WEBBER_S_WSP1,20200509,1800,24.51375
WEBBER_S_WSP1,20200509,1900,18.547175
WEBBER_S_WSP1,20200509,2000,5.49105
WEBBER_S_WSP1,20200509,2100,0.028625
WEBBER_S_WSP1,20200509,2200,0
WEBBER_S_WSP1,20200509,2300,0
WEBBER_S_WSP1,20200509,2400,0
WEBBER_S_WSP1,20200510,100,0
WEBBER_S_WSP1,20200510,200,0
WEBBER_S_WSP1,20200510,300,0
WEBBER_S_WSP1,20200510,400,0
WEBBER_S_WSP1,20200510,500,0
WEBBER_S_WSP1,20200510,600,0
WEBBER_S_WSP1,20200510,700,0.11255
WEBBER_S_WSP1,20200510,800,7.37445
WEBBER_S_WSP1,20200510,900,20.8499
WEBBER_S_WSP1,20200510,1000,25.6348
WEBBER_S_WSP1,20200510,1100,26.585175
WEBBER_S_WSP1,20200510,1200,26.712125
WEBBER_S_WSP1,20200510,1300,26.6433
WEBBER_S_WSP1,20200510,1400,26.691075
WEBBER_S_WSP1,20200510,1500,26.696
WEBBER_S_WSP1,20200510,1600,26.7091
WEBBER_S_WSP1,20200510,1700,26.333025
WEBBER_S_WSP1,20200510,1800,23.85075
WEBBER_S_WSP1,20200510,1900,14.4614
WEBBER_S_WSP1,20200510,2000,4.268325
WEBBER_S_WSP1,20200510,2100,0.010925
WEBBER_S_WSP1,20200510,2200,0
WEBBER_S_WSP1,20200510,2300,0
WEBBER_S_WSP1,20200510,2400,0
WEBBER_S_WSP1,20200511,100,0
WEBBER_S_WSP1,20200511,200,0
WEBBER_S_WSP1,20200511,300,0
WEBBER_S_WSP1,20200511,400,0
WEBBER_S_WSP1,20200511,500,0
WEBBER_S_WSP1,20200511,600,0
WEBBER_S_WSP1,20200511,700,0.0962
WEBBER_S_WSP1,20200511,800,6.9302
WEBBER_S_WSP1,20200511,900,19.86885
WEBBER_S_WSP1,20200511,1000,23.464475
WEBBER_S_WSP1,20200511,1100,24.49495
WEBBER_S_WSP1,20200511,1200,21.532675
WEBBER_S_WSP1,20200511,1300,22.173475
WEBBER_S_WSP1,20200511,1400,23.747425
WEBBER_S_WSP1,20200511,1500,23.399725
WEBBER_S_WSP1,20200511,1600,18.0945
WEBBER_S_WSP1,20200511,1700,12.996375
WEBBER_S_WSP1,20200511,1800,10.77185
WEBBER_S_WSP1,20200511,1900,9.99005
WEBBER_S_WSP1,20200511,2000,2.048825
WEBBER_S_WSP1,20200511,2100,0.000025
WEBBER_S_WSP1,20200511,2200,0
WEBBER_S_WSP1,20200511,2300,0
WEBBER_S_WSP1,20200511,2400,0
WEBBER_S_WSP1,20200512,100,0
WEBBER_S_WSP1,20200512,200,0
WEBBER_S_WSP1,20200512,300,0
WEBBER_S_WSP1,20200512,400,0
WEBBER_S_WSP1,20200512,500,0
WEBBER_S_WSP1,20200512,600,0
WEBBER_S_WSP1,20200512,700,0.021275
WEBBER_S_WSP1,20200512,800,2.0824
WEBBER_S_WSP1,20200512,900,5.468925
WEBBER_S_WSP1,20200512,1000,3.91005
WEBBER_S_WSP1,20200512,1100,1.327275
WEBBER_S_WSP1,20200512,1200,0.1948
WEBBER_S_WSP1,20200512,1300,0.042225
WEBBER_S_WSP1,20200512,1400,0.130175
WEBBER_S_WSP1,20200512,1500,0.113725
WEBBER_S_WSP1,20200512,1600,0.708925
WEBBER_S_WSP1,20200512,1700,0.76935
WEBBER_S_WSP1,20200512,1800,0.095925
WEBBER_S_WSP1,20200512,1900,0.0574
WEBBER_S_WSP1,20200512,2000,0.2505
WEBBER_S_WSP1,20200512,2100,0.128325
WEBBER_S_WSP1,20200512,2200,0
WEBBER_S_WSP1,20200512,2300,0
WEBBER_S_WSP1,20200512,2400,0
WEBBER_S_WSP1,20200513,100,0
WEBBER_S_WSP1,20200513,200,0
WEBBER_S_WSP1,20200513,300,0
WEBBER_S_WSP1,20200513,400,0
WEBBER_S_WSP1,20200513,500,0
WEBBER_S_WSP1,20200513,600,0
WEBBER_S_WSP1,20200513,700,0.088325
WEBBER_S_WSP1,20200513,800,1.6036
WEBBER_S_WSP1,20200513,900,2.995725
WEBBER_S_WSP1,20200513,1000,6.597
WEBBER_S_WSP1,20200513,1100,6.23265
WEBBER_S_WSP1,20200513,1200,10.558625
WEBBER_S_WSP1,20200513,1300,17.666
WEBBER_S_WSP1,20200513,1400,20.997375
WEBBER_S_WSP1,20200513,1500,19.32445
WEBBER_S_WSP1,20200513,1600,19.994425
WEBBER_S_WSP1,20200513,1700,23.327925
WEBBER_S_WSP1,20200513,1800,21.403725
WEBBER_S_WSP1,20200513,1900,10.526725
WEBBER_S_WSP1,20200513,2000,2.1651
WEBBER_S_WSP1,20200513,2100,0.004275
WEBBER_S_WSP1,20200513,2200,0
WEBBER_S_WSP1,20200513,2300,0
WEBBER_S_WSP1,20200513,2400,0
WEBBER_S_WSP1,20200514,100,0
WEBBER_S_WSP1,20200514,200,0
WEBBER_S_WSP1,20200514,300,0
WEBBER_S_WSP1,20200514,400,0
WEBBER_S_WSP1,20200514,500,0
WEBBER_S_WSP1,20200514,600,0
WEBBER_S_WSP1,20200514,700,0
WEBBER_S_WSP1,20200514,800,0.318225
WEBBER_S_WSP1,20200514,900,1.8004
WEBBER_S_WSP1,20200514,1000,11.752525
WEBBER_S_WSP1,20200514,1100,22.17335
WEBBER_S_WSP1,20200514,1200,19.1352
WEBBER_S_WSP1,20200514,1300,16.589175
WEBBER_S_WSP1,20200514,1400,23.236175
WEBBER_S_WSP1,20200514,1500,23.3183
WEBBER_S_WSP1,20200514,1600,23.707525
WEBBER_S_WSP1,20200514,1700,23.494925
WEBBER_S_WSP1,20200514,1800,20.51175
WEBBER_S_WSP1,20200514,1900,18.495575
WEBBER_S_WSP1,20200514,2000,5.694625
WEBBER_S_WSP1,20200514,2100,0.016275
WEBBER_S_WSP1,20200514,2200,0
WEBBER_S_WSP1,20200514,2300,0
WEBBER_S_WSP1,20200514,2400,0
WEBBER_S_WSP1,20200515,100,0
WEBBER_S_WSP1,20200515,200,0
WEBBER_S_WSP1,20200515,300,0
WEBBER_S_WSP1,20200515,400,0
WEBBER_S_WSP1,20200515,500,0
WEBBER_S_WSP1,20200515,600,0
WEBBER_S_WSP1,20200515,700,0
WEBBER_S_WSP1,20200515,800,0
WEBBER_S_WSP1,20200515,900,0
WEBBER_S_WSP1,20200515,1000,0
WEBBER_S_WSP1,20200515,1100,3.32585
WEBBER_S_WSP1,20200515,1200,13.168025
WEBBER_S_WSP1,20200515,1300,15.28475
WEBBER_S_WSP1,20200515,1400,22.532475
WEBBER_S_WSP1,20200515,1500,21.596425
WEBBER_S_WSP1,20200515,1600,20.956225
WEBBER_S_WSP1,20200515,1700,22.252375
WEBBER_S_WSP1,20200515,1800,17.54545
WEBBER_S_WSP1,20200515,1900,11.96545
WEBBER_S_WSP1,20200515,2000,1.421025
WEBBER_S_WSP1,20200515,2100,0
WEBBER_S_WSP1,20200515,2200,0
WEBBER_S_WSP1,20200515,2300,0
WEBBER_S_WSP1,20200515,2400,0
WEBBER_S_WSP1,20200516,100,0
WEBBER_S_WSP1,20200516,200,0
WEBBER_S_WSP1,20200516,300,0
WEBBER_S_WSP1,20200516,400,0
WEBBER_S_WSP1,20200516,500,0
WEBBER_S_WSP1,20200516,600,0
WEBBER_S_WSP1,20200516,700,0.006875
WEBBER_S_WSP1,20200516,800,0.870575
WEBBER_S_WSP1,20200516,900,8.77575
WEBBER_S_WSP1,20200516,1000,19.78595
WEBBER_S_WSP1,20200516,1100,18.9049
WEBBER_S_WSP1,20200516,1200,18.920775
WEBBER_S_WSP1,20200516,1300,20.913325
WEBBER_S_WSP1,20200516,1400,20.97365
WEBBER_S_WSP1,20200516,1500,22.852225
WEBBER_S_WSP1,20200516,1600,22.3484
WEBBER_S_WSP1,20200516,1700,24.164075
WEBBER_S_WSP1,20200516,1800,24.220325
WEBBER_S_WSP1,20200516,1900,19.9949
WEBBER_S_WSP1,20200516,2000,6.055575
WEBBER_S_WSP1,20200516,2100,0.048275
WEBBER_S_WSP1,20200516,2200,0
WEBBER_S_WSP1,20200516,2300,0
WEBBER_S_WSP1,20200516,2400,0
WEBBER_S_WSP1,20200517,100,0
WEBBER_S_WSP1,20200517,200,0
WEBBER_S_WSP1,20200517,300,0
WEBBER_S_WSP1,20200517,400,0
WEBBER_S_WSP1,20200517,500,0
WEBBER_S_WSP1,20200517,600,0
WEBBER_S_WSP1,20200517,700,0.050575
WEBBER_S_WSP1,20200517,800,1.906225
WEBBER_S_WSP1,20200517,900,6.86335
WEBBER_S_WSP1,20200517,1000,16.683825
WEBBER_S_WSP1,20200517,1100,22.903675
WEBBER_S_WSP1,20200517,1200,18.32325
WEBBER_S_WSP1,20200517,1300,21.000125
WEBBER_S_WSP1,20200517,1400,17.72145
WEBBER_S_WSP1,20200517,1500,23.781675
WEBBER_S_WSP1,20200517,1600,25.0045
WEBBER_S_WSP1,20200517,1700,24.486675
WEBBER_S_WSP1,20200517,1800,23.310375
WEBBER_S_WSP1,20200517,1900,18.758525
WEBBER_S_WSP1,20200517,2000,6.413175
WEBBER_S_WSP1,20200517,2100,0.0563
WEBBER_S_WSP1,20200517,2200,0
WEBBER_S_WSP1,20200517,2300,0
WEBBER_S_WSP1,20200517,2400,0
WEBBER_S_WSP1,20200518,100,0
WEBBER_S_WSP1,20200518,200,0
WEBBER_S_WSP1,20200518,300,0
WEBBER_S_WSP1,20200518,400,0
WEBBER_S_WSP1,20200518,500,0
WEBBER_S_WSP1,20200518,600,0
WEBBER_S_WSP1,20200518,700,0.203075
WEBBER_S_WSP1,20200518,800,8.725875
WEBBER_S_WSP1,20200518,900,20.406125
WEBBER_S_WSP1,20200518,1000,22.51085
WEBBER_S_WSP1,20200518,1100,23.621575
WEBBER_S_WSP1,20200518,1200,25.05825
WEBBER_S_WSP1,20200518,1300,25.061925
WEBBER_S_WSP1,20200518,1400,25.20705
WEBBER_S_WSP1,20200518,1500,24.74905
WEBBER_S_WSP1,20200518,1600,24.44165
WEBBER_S_WSP1,20200518,1700,23.9404
WEBBER_S_WSP1,20200518,1800,22.4359
WEBBER_S_WSP1,20200518,1900,18.5117
WEBBER_S_WSP1,20200518,2000,6.40245
WEBBER_S_WSP1,20200518,2100,0.045025
WEBBER_S_WSP1,20200518,2200,0
WEBBER_S_WSP1,20200518,2300,0
WEBBER_S_WSP1,20200518,2400,0
WEBBER_S_WSP1,20200519,100,0
WEBBER_S_WSP1,20200519,200,0
WEBBER_S_WSP1,20200519,300,0
WEBBER_S_WSP1,20200519,400,0
WEBBER_S_WSP1,20200519,500,0
WEBBER_S_WSP1,20200519,600,0
WEBBER_S_WSP1,20200519,700,0.1913
WEBBER_S_WSP1,20200519,800,8.37465
WEBBER_S_WSP1,20200519,900,20.351375
WEBBER_S_WSP1,20200519,1000,23.1099
WEBBER_S_WSP1,20200519,1100,25.446625
WEBBER_S_WSP1,20200519,1200,25.60025
WEBBER_S_WSP1,20200519,1300,25.5253
WEBBER_S_WSP1,20200519,1400,25.3751
WEBBER_S_WSP1,20200519,1500,24.9495
WEBBER_S_WSP1,20200519,1600,24.830525
WEBBER_S_WSP1,20200519,1700,24.447875
WEBBER_S_WSP1,20200519,1800,22.8448
WEBBER_S_WSP1,20200519,1900,18.0532
WEBBER_S_WSP1,20200519,2000,5.84625
WEBBER_S_WSP1,20200519,2100,0.040525
WEBBER_S_WSP1,20200519,2200,0
WEBBER_S_WSP1,20200519,2300,0
WEBBER_S_WSP1,20200519,2400,0
WEBBER_S_WSP1,20200520,100,0
WEBBER_S_WSP1,20200520,200,0
WEBBER_S_WSP1,20200520,300,0
WEBBER_S_WSP1,20200520,400,0
WEBBER_S_WSP1,20200520,500,0
WEBBER_S_WSP1,20200520,600,0
WEBBER_S_WSP1,20200520,700,0.08345
WEBBER_S_WSP1,20200520,800,1.938475
WEBBER_S_WSP1,20200520,900,8.2908
WEBBER_S_WSP1,20200520,1000,17.93685
WEBBER_S_WSP1,20200520,1100,18.21015
WEBBER_S_WSP1,20200520,1200,25.0096
WEBBER_S_WSP1,20200520,1300,24.8309
WEBBER_S_WSP1,20200520,1400,24.967825
