Date_Time,Year,Month,Day,Hour,MWH,MWH_perPanel,Temperature_F,Humidity_percent,Sunhour,CloudCover_percent,uvIndex,Weather_Description
2019-06-05 06:00:00,2019,6,5,6,0.0,0.0,76,97,7.0,86,1,Patchy light rain with thunder
2019-06-05 07:00:00,2019,6,5,7,0.0,0.0,76,94,7.0,86,1,Patchy light rain with thunder
2019-06-05 08:00:00,2019,6,5,8,1.0484,8.237087320668143e-06,76,90,7.0,86,1,Patchy light rain with thunder
2019-06-05 09:00:00,2019,6,5,9,6.274025,4.9293868539731927e-05,76,87,7.0,86,1,Patchy light rain with thunder
2019-06-05 10:00:00,2019,6,5,10,5.90115,4.636425776646396e-05,76,83,7.0,86,1,Patchy light rain with thunder
2019-06-05 11:00:00,2019,6,5,11,8.23355,6.468949857791606e-05,76,80,7.0,86,1,Patchy light rain with thunder
2019-06-05 12:00:00,2019,6,5,12,14.8779,0.00011689294300664687,76,76,7.0,86,1,Patchy light rain with thunder
2019-06-05 13:00:00,2019,6,5,13,17.19095,0.00013506615440217479,76,75,7.0,86,1,Patchy light rain with thunder
2019-06-05 14:00:00,2019,6,5,14,21.88005,0.00017190755668693725,76,73,7.0,86,1,Patchy light rain with thunder
2019-06-05 15:00:00,2019,6,5,15,22.451125,0.0001763943886610412,76,72,7.0,86,1,Patchy light rain with thunder
2019-06-05 16:00:00,2019,6,5,16,21.60535,0.00016974928895802888,76,73,7.0,86,1,Patchy light rain with thunder
2019-06-05 17:00:00,2019,6,5,17,18.754325,0.00014734930624302707,76,75,7.0,86,1,Patchy light rain with thunder
2019-06-05 18:00:00,2019,6,5,18,20.84785,0.00016379774980750797,76,76,7.0,86,1,Patchy light rain with thunder
2019-06-05 19:00:00,2019,6,5,19,20.5341,0.00016133267336067506,76,80,7.0,86,1,Patchy light rain with thunder
2019-06-05 20:00:00,2019,6,5,20,8.7369,6.86442275962853e-05,76,84,7.0,86,1,Patchy light rain with thunder
2019-06-05 21:00:00,2019,6,5,21,0.216275,1.6992331746256226e-06,76,88,7.0,86,1,Patchy light rain with thunder
2019-06-05 22:00:00,2019,6,5,22,0.0,0.0,76,90,7.0,86,1,Patchy light rain with thunder
2019-06-05 23:00:00,2019,6,5,23,0.0,0.0,76,93,7.0,86,1,Patchy light rain with thunder
2019-06-06 00:00:00,2019,6,6,0,0.0,0.0,76,95,11.6,86,1,Patchy light rain with thunder
2019-06-06 01:00:00,2019,6,6,1,0.0,0.0,76,96,11.6,86,1,Patchy light rain with thunder
2019-06-06 02:00:00,2019,6,6,2,0.0,0.0,76,96,11.6,86,1,Patchy light rain with thunder
2019-06-06 03:00:00,2019,6,6,3,0.0,0.0,76,97,11.6,86,1,Patchy light rain with thunder
2019-06-06 04:00:00,2019,6,6,4,0.0,0.0,76,97,11.6,86,1,Patchy light rain with thunder
2019-06-06 05:00:00,2019,6,6,5,0.0,0.0,76,97,11.6,86,1,Patchy light rain with thunder
2019-06-06 06:00:00,2019,6,6,6,0.0,0.0,76,97,11.6,86,1,Patchy light rain with thunder
2019-06-06 07:00:00,2019,6,6,7,0.0,0.0,76,92,11.6,86,1,Patchy light rain with thunder
2019-06-06 08:00:00,2019,6,6,8,0.0,0.0,76,86,11.6,86,1,Patchy light rain with thunder
2019-06-06 09:00:00,2019,6,6,9,0.0,0.0,76,80,11.6,86,1,Patchy light rain with thunder
2019-06-06 10:00:00,2019,6,6,10,0.0,0.0,76,73,11.6,86,1,Patchy light rain with thunder
2019-06-06 11:00:00,2019,6,6,11,0.0,0.0,76,65,11.6,86,1,Patchy light rain with thunder
2019-06-06 12:00:00,2019,6,6,12,0.0,0.0,76,58,11.6,86,1,Patchy light rain with thunder
2019-06-06 13:00:00,2019,6,6,13,0.0,0.0,76,55,11.6,86,1,Patchy light rain with thunder
2019-06-06 14:00:00,2019,6,6,14,0.0,0.0,76,52,11.6,86,1,Patchy light rain with thunder
2019-06-06 15:00:00,2019,6,6,15,0.0,0.0,76,49,11.6,86,1,Patchy light rain with thunder
2019-06-06 16:00:00,2019,6,6,16,0.0,0.0,76,50,11.6,86,1,Patchy light rain with thunder
2019-06-06 17:00:00,2019,6,6,17,0.0,0.0,76,52,11.6,86,1,Patchy light rain with thunder
2019-06-06 18:00:00,2019,6,6,18,0.0,0.0,76,53,11.6,86,1,Patchy light rain with thunder
2019-06-06 19:00:00,2019,6,6,19,0.0,0.0,76,60,11.6,86,1,Patchy light rain with thunder
2019-06-06 20:00:00,2019,6,6,20,0.0,0.0,76,67,11.6,86,1,Patchy light rain with thunder
2019-06-06 21:00:00,2019,6,6,21,0.0,0.0,76,74,11.6,86,1,Patchy light rain with thunder
2019-06-06 22:00:00,2019,6,6,22,0.0,0.0,76,80,11.6,86,1,Patchy light rain with thunder
2019-06-06 23:00:00,2019,6,6,23,0.0,0.0,76,85,11.6,86,1,Patchy light rain with thunder
2019-06-07 00:00:00,2019,6,7,0,0.0,0.0,76,91,11.6,86,1,Patchy light rain with thunder
2019-06-07 01:00:00,2019,6,7,1,0.0,0.0,76,92,11.6,86,1,Patchy light rain with thunder
2019-06-07 02:00:00,2019,6,7,2,0.0,0.0,76,94,11.6,86,1,Patchy light rain with thunder
2019-06-07 03:00:00,2019,6,7,3,0.0,0.0,76,95,11.6,86,1,Patchy light rain with thunder
2019-06-07 04:00:00,2019,6,7,4,0.0,0.0,76,95,11.6,86,1,Patchy light rain with thunder
2019-06-07 05:00:00,2019,6,7,5,0.0,0.0,76,96,11.6,86,1,Patchy light rain with thunder
2019-06-07 06:00:00,2019,6,7,6,0.0,0.0,76,96,11.6,86,1,Patchy light rain with thunder
2019-06-07 07:00:00,2019,6,7,7,0.0,0.0,76,91,11.6,86,1,Patchy light rain with thunder
2019-06-07 08:00:00,2019,6,7,8,0.0406,3.1898678483319974e-07,76,85,11.6,86,1,Patchy light rain with thunder
2019-06-07 09:00:00,2019,6,7,9,17.655575,0.0001387166281682616,76,80,11.6,86,1,Patchy light rain with thunder
2019-06-07 10:00:00,2019,6,7,10,23.03475,0.00018097982369301842,76,72,11.6,86,1,Patchy light rain with thunder
2019-06-07 11:00:00,2019,6,7,11,24.1308,0.00018959128836091077,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-07 12:00:00,2019,6,7,12,24.541825,0.00019282063671647887,76,55,11.6,86,1,Patchy light rain with thunder
2019-06-07 13:00:00,2019,6,7,13,24.29445,0.0001908770565219441,76,51,11.6,86,1,Patchy light rain with thunder
2019-06-07 14:00:00,2019,6,7,14,21.47725,0.00016874283065415862,76,47,11.6,86,1,Patchy light rain with thunder
2019-06-07 15:00:00,2019,6,7,15,23.790725,0.00018691938119706468,76,43,11.6,86,1,Patchy light rain with thunder
2019-06-07 16:00:00,2019,6,7,16,20.531675,0.00016131362057857603,76,48,11.6,86,1,Patchy light rain with thunder
2019-06-07 17:00:00,2019,6,7,17,19.354975,0.00015206850359056554,76,52,11.6,86,1,Patchy light rain with thunder
2019-06-07 18:00:00,2019,6,7,18,22.939225,0.00018022930121466395,76,57,11.6,86,1,Patchy light rain with thunder
2019-06-07 19:00:00,2019,6,7,19,19.83335,0.0001558270085953582,76,61,11.6,86,1,Patchy light rain with thunder
2019-06-07 20:00:00,2019,6,7,20,8.875525,6.973337890287402e-05,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-07 21:00:00,2019,6,7,21,0.24595,1.9323842297961942e-06,76,68,11.6,86,1,Patchy light rain with thunder
2019-06-07 22:00:00,2019,6,7,22,0.0,0.0,76,72,11.6,86,1,Patchy light rain with thunder
2019-06-07 23:00:00,2019,6,7,23,0.0,0.0,76,75,11.6,86,1,Patchy light rain with thunder
2019-06-08 00:00:00,2019,6,8,0,0.0,0.0,76,78,11.6,86,1,Patchy light rain with thunder
2019-06-08 01:00:00,2019,6,8,1,0.0,0.0,76,80,11.6,86,1,Patchy light rain with thunder
2019-06-08 02:00:00,2019,6,8,2,0.0,0.0,76,81,11.6,86,1,Patchy light rain with thunder
2019-06-08 03:00:00,2019,6,8,3,0.0,0.0,76,83,11.6,86,1,Patchy light rain with thunder
2019-06-08 04:00:00,2019,6,8,4,0.0,0.0,76,84,11.6,86,1,Patchy light rain with thunder
2019-06-08 05:00:00,2019,6,8,5,0.0,0.0,76,86,11.6,86,1,Patchy light rain with thunder
2019-06-08 06:00:00,2019,6,8,6,0.0,0.0,76,87,11.6,86,1,Patchy light rain with thunder
2019-06-08 07:00:00,2019,6,8,7,0.359225,2.822365216298182e-06,76,83,11.6,86,1,Patchy light rain with thunder
2019-06-08 08:00:00,2019,6,8,8,9.850575,7.739416867015508e-05,76,78,11.6,86,1,Patchy light rain with thunder
2019-06-08 09:00:00,2019,6,8,9,20.419775,0.00016043444271594462,76,74,11.6,86,1,Patchy light rain with thunder
2019-06-08 10:00:00,2019,6,8,10,23.281325,0.0001829171184336649,76,67,11.6,86,1,Patchy light rain with thunder
2019-06-08 11:00:00,2019,6,8,11,23.38225,0.00018371006772576563,76,60,11.6,86,1,Patchy light rain with thunder
2019-06-08 12:00:00,2019,6,8,12,23.3637,0.0001835643237637298,76,54,11.6,86,1,Patchy light rain with thunder
2019-06-08 13:00:00,2019,6,8,13,22.58945,0.0001774811829224218,76,50,11.6,86,1,Patchy light rain with thunder
2019-06-08 14:00:00,2019,6,8,14,23.441825,0.0001841781376200129,76,46,11.6,86,1,Patchy light rain with thunder
2019-06-08 15:00:00,2019,6,8,15,22.270175,0.0001749726975596725,76,43,11.6,86,1,Patchy light rain with thunder
2019-06-08 16:00:00,2019,6,8,16,21.79835,0.00017126565470859063,76,45,11.6,86,1,Patchy light rain with thunder
2019-06-08 17:00:00,2019,6,8,17,21.556425,0.00016936489416867015,76,46,11.6,86,1,Patchy light rain with thunder
2019-06-08 18:00:00,2019,6,8,18,20.618000000000002,0.0001619918603372146,76,48,11.6,86,1,Patchy light rain with thunder
2019-06-08 19:00:00,2019,6,8,19,17.8926,0.00014057889030311601,76,53,11.6,86,1,Patchy light rain with thunder
2019-06-08 20:00:00,2019,6,8,20,8.041775,6.31827574286208e-05,76,57,11.6,86,1,Patchy light rain with thunder
2019-06-08 21:00:00,2019,6,8,21,0.2042,1.6043621049985072e-06,76,62,11.6,86,1,Patchy light rain with thunder
2019-06-08 22:00:00,2019,6,8,22,0.0,0.0,76,66,11.6,86,1,Patchy light rain with thunder
2019-06-08 23:00:00,2019,6,8,23,0.0,0.0,76,70,11.6,86,1,Patchy light rain with thunder
2019-06-09 00:00:00,2019,6,9,0,0.0,0.0,76,74,11.6,86,1,Patchy light rain with thunder
2019-06-09 01:00:00,2019,6,9,1,0.0,0.0,76,76,11.6,86,1,Patchy light rain with thunder
2019-06-09 02:00:00,2019,6,9,2,0.0,0.0,76,78,11.6,86,1,Patchy light rain with thunder
2019-06-09 03:00:00,2019,6,9,3,0.0,0.0,76,80,11.6,86,1,Patchy light rain with thunder
2019-06-09 04:00:00,2019,6,9,4,0.0,0.0,76,81,11.6,86,1,Patchy light rain with thunder
2019-06-09 05:00:00,2019,6,9,5,0.0,0.0,76,82,11.6,86,1,Patchy light rain with thunder
2019-06-09 06:00:00,2019,6,9,6,0.0,0.0,76,84,11.6,86,1,Patchy light rain with thunder
2019-06-09 07:00:00,2019,6,9,7,0.286125,2.248031867251214e-06,76,80,11.6,86,1,Patchy light rain with thunder
2019-06-09 08:00:00,2019,6,9,8,4.514475,3.546940555319851e-05,76,77,11.6,86,1,Patchy light rain with thunder
2019-06-09 09:00:00,2019,6,9,9,17.71515,0.00013918469806250885,76,73,11.6,86,1,Patchy light rain with thunder
2019-06-09 10:00:00,2019,6,9,10,20.992225,0.00016493207781391914,76,69,11.6,86,1,Patchy light rain with thunder
2019-06-09 11:00:00,2019,6,9,11,22.5622,0.00017726708464935024,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-09 12:00:00,2019,6,9,12,23.6999,0.0001862057857603042,76,60,11.6,86,1,Patchy light rain with thunder
2019-06-09 13:00:00,2019,6,9,13,23.848025,0.00018736957683181696,76,58,11.6,86,1,Patchy light rain with thunder
2019-06-09 14:00:00,2019,6,9,14,23.45925,0.00018431504266251827,76,56,11.6,86,1,Patchy light rain with thunder
2019-06-09 15:00:00,2019,6,9,15,23.845775,0.000187351898992756,76,54,11.6,86,1,Patchy light rain with thunder
2019-06-09 16:00:00,2019,6,9,16,20.96485,0.00016471699743867752,76,56,11.6,86,1,Patchy light rain with thunder
2019-06-09 17:00:00,2019,6,9,17,21.9409,0.00017238564402331902,76,58,11.6,86,1,Patchy light rain with thunder
2019-06-09 18:00:00,2019,6,9,18,19.3204,0.00015179685413032888,76,60,11.6,86,1,Patchy light rain with thunder
2019-06-09 19:00:00,2019,6,9,19,0.802625,6.306078033910024e-06,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-09 20:00:00,2019,6,9,20,0.0,0.0,76,67,11.6,86,1,Patchy light rain with thunder
2019-06-09 21:00:00,2019,6,9,21,0.0,0.0,76,71,11.6,86,1,Patchy light rain with thunder
2019-06-09 22:00:00,2019,6,9,22,0.0,0.0,76,76,11.6,86,1,Patchy light rain with thunder
2019-06-09 23:00:00,2019,6,9,23,0.0,0.0,76,81,11.6,86,1,Patchy light rain with thunder
2019-06-10 00:00:00,2019,6,10,0,0.0,0.0,76,86,10.5,86,1,Patchy light rain with thunder
2019-06-10 01:00:00,2019,6,10,1,0.0,0.0,76,86,10.5,86,1,Patchy light rain with thunder
2019-06-10 02:00:00,2019,6,10,2,0.0,0.0,76,87,10.5,86,1,Patchy light rain with thunder
2019-06-10 03:00:00,2019,6,10,3,0.0,0.0,76,88,10.5,86,1,Patchy light rain with thunder
2019-06-10 04:00:00,2019,6,10,4,0.0,0.0,76,88,10.5,86,1,Patchy light rain with thunder
2019-06-10 05:00:00,2019,6,10,5,0.0,0.0,76,87,10.5,86,1,Patchy light rain with thunder
2019-06-10 06:00:00,2019,6,10,6,0.0,0.0,76,87,10.5,86,1,Patchy light rain with thunder
2019-06-10 07:00:00,2019,6,10,7,0.1004,7.888244629865334e-07,76,85,10.5,86,1,Patchy light rain with thunder
2019-06-10 08:00:00,2019,6,10,8,1.304975,1.025295023491884e-05,76,83,10.5,86,1,Patchy light rain with thunder
2019-06-10 09:00:00,2019,6,10,9,9.49195,7.457651754427316e-05,76,80,10.5,86,1,Patchy light rain with thunder
2019-06-10 10:00:00,2019,6,10,10,10.41575,8.183464542183252e-05,76,76,10.5,86,1,Patchy light rain with thunder
2019-06-10 11:00:00,2019,6,10,11,15.758575,0.00012381224563553795,76,72,10.5,86,1,Patchy light rain with thunder
2019-06-10 12:00:00,2019,6,10,12,20.8519,0.00016382956991781768,76,69,10.5,86,1,Patchy light rain with thunder
2019-06-10 13:00:00,2019,6,10,13,22.4805,0.00017662518267100362,76,66,10.5,86,1,Patchy light rain with thunder
2019-06-10 14:00:00,2019,6,10,14,25.544625,0.00020069945316551172,76,63,10.5,86,1,Patchy light rain with thunder
2019-06-10 15:00:00,2019,6,10,15,26.142525,0.00020539704426530901,76,61,10.5,86,1,Patchy light rain with thunder
2019-06-10 16:00:00,2019,6,10,16,25.898175,0.00020347723094328948,76,61,10.5,86,1,Patchy light rain with thunder
2019-06-10 17:00:00,2019,6,10,17,25.617825,0.00020127457219629472,76,62,10.5,86,1,Patchy light rain with thunder
2019-06-10 18:00:00,2019,6,10,18,24.10655,0.00018940076053992048,76,63,10.5,86,1,Patchy light rain with thunder
2019-06-10 19:00:00,2019,6,10,19,18.617425,0.0001462737079463851,76,65,10.5,86,1,Patchy light rain with thunder
2019-06-10 20:00:00,2019,6,10,20,2.833275,2.2260524206854286e-05,76,67,10.5,86,1,Patchy light rain with thunder
2019-06-10 21:00:00,2019,6,10,21,0.059875,4.704269394553654e-07,76,70,10.5,86,1,Patchy light rain with thunder
2019-06-10 22:00:00,2019,6,10,22,0.0,0.0,76,68,10.5,86,1,Patchy light rain with thunder
2019-06-10 23:00:00,2019,6,10,23,0.0,0.0,76,67,10.5,86,1,Patchy light rain with thunder
2019-06-11 00:00:00,2019,6,11,0,0.0,0.0,76,66,10.5,86,1,Patchy light rain with thunder
2019-06-11 01:00:00,2019,6,11,1,0.0,0.0,76,65,10.5,86,1,Patchy light rain with thunder
2019-06-11 02:00:00,2019,6,11,2,0.0,0.0,76,63,10.5,86,1,Patchy light rain with thunder
2019-06-11 03:00:00,2019,6,11,3,0.0,0.0,76,62,10.5,86,1,Patchy light rain with thunder
2019-06-11 04:00:00,2019,6,11,4,0.0,0.0,76,62,10.5,86,1,Patchy light rain with thunder
2019-06-11 05:00:00,2019,6,11,5,0.0,0.0,76,63,10.5,86,1,Patchy light rain with thunder
2019-06-11 06:00:00,2019,6,11,6,0.0,0.0,76,63,10.5,86,1,Patchy light rain with thunder
2019-06-11 07:00:00,2019,6,11,7,0.081775,6.424912396486431e-07,76,63,10.5,86,1,Patchy light rain with thunder
2019-06-11 08:00:00,2019,6,11,8,1.2209999999999999,9.593173997077262e-06,76,62,10.5,86,1,Patchy light rain with thunder
2019-06-11 09:00:00,2019,6,11,9,8.95195,7.03338361696444e-05,76,62,10.5,86,1,Patchy light rain with thunder
2019-06-11 10:00:00,2019,6,11,10,18.4772,0.00014517198573201967,76,59,10.5,86,1,Patchy light rain with thunder
2019-06-11 11:00:00,2019,6,11,11,17.00765,0.00013362599978000912,76,57,10.5,86,1,Patchy light rain with thunder
2019-06-11 12:00:00,2019,6,11,12,11.847525,9.308384009805307e-05,76,54,10.5,86,1,Patchy light rain with thunder
2019-06-11 13:00:00,2019,6,11,13,8.522025,6.695599396596426e-05,76,52,10.5,86,1,Patchy light rain with thunder
2019-06-11 14:00:00,2019,6,11,14,9.21235,7.237975141029872e-05,76,51,10.5,86,1,Patchy light rain with thunder
2019-06-11 15:00:00,2019,6,11,15,5.478975,4.304730589732711e-05,76,49,10.5,86,1,Patchy light rain with thunder
2019-06-11 16:00:00,2019,6,11,16,11.74615,9.228735523814014e-05,76,51,10.5,86,1,Patchy light rain with thunder
2019-06-11 17:00:00,2019,6,11,17,3.616075,2.8410840836593912e-05,76,53,10.5,86,1,Patchy light rain with thunder
2019-06-11 18:00:00,2019,6,11,18,1.4262,1.1205392919436195e-05,76,56,10.5,86,1,Patchy light rain with thunder
2019-06-11 19:00:00,2019,6,11,19,0.8951,7.0326372193152e-06,76,58,10.5,86,1,Patchy light rain with thunder
2019-06-11 20:00:00,2019,6,11,20,1.125325,8.841472996118732e-06,76,61,10.5,86,1,Patchy light rain with thunder
2019-06-11 21:00:00,2019,6,11,21,0.37915,2.9789123022046227e-06,76,64,10.5,86,1,Patchy light rain with thunder
2019-06-11 22:00:00,2019,6,11,22,0.0,0.0,76,68,10.5,86,1,Patchy light rain with thunder
2019-06-11 23:00:00,2019,6,11,23,0.0,0.0,76,72,10.5,86,1,Patchy light rain with thunder
2019-06-12 00:00:00,2019,6,12,0,0.0,0.0,76,76,11.6,86,1,Patchy light rain with thunder
2019-06-12 01:00:00,2019,6,12,1,0.0,0.0,76,77,11.6,86,1,Patchy light rain with thunder
2019-06-12 02:00:00,2019,6,12,2,0.0,0.0,76,78,11.6,86,1,Patchy light rain with thunder
2019-06-12 03:00:00,2019,6,12,3,0.0,0.0,76,78,11.6,86,1,Patchy light rain with thunder
2019-06-12 04:00:00,2019,6,12,4,0.0,0.0,76,79,11.6,86,1,Patchy light rain with thunder
2019-06-12 05:00:00,2019,6,12,5,0.0,0.0,76,79,11.6,86,1,Patchy light rain with thunder
2019-06-12 06:00:00,2019,6,12,6,0.0,0.0,76,79,11.6,86,1,Patchy light rain with thunder
2019-06-12 07:00:00,2019,6,12,7,0.1033,8.11609233331762e-07,76,75,11.6,86,1,Patchy light rain with thunder
2019-06-12 08:00:00,2019,6,12,8,3.412325,2.6810014299407598e-05,76,70,11.6,86,1,Patchy light rain with thunder
2019-06-12 09:00:00,2019,6,12,9,8.705,6.839359512248778e-05,76,66,11.6,86,1,Patchy light rain with thunder
2019-06-12 10:00:00,2019,6,12,10,19.68395,0.0001546532000817109,76,61,11.6,86,1,Patchy light rain with thunder
2019-06-12 11:00:00,2019,6,12,11,24.0214,0.00018873175254168043,76,57,11.6,86,1,Patchy light rain with thunder
2019-06-12 12:00:00,2019,6,12,12,24.0523,0.0001889745281981175,76,52,11.6,86,1,Patchy light rain with thunder
2019-06-12 13:00:00,2019,6,12,13,20.3109,0.0001595790317258285,76,49,11.6,86,1,Patchy light rain with thunder
2019-06-12 14:00:00,2019,6,12,14,23.58585,0.00018530971574034791,76,47,11.6,86,1,Patchy light rain with thunder
2019-06-12 15:00:00,2019,6,12,15,25.010075,0.00019649959144549725,76,44,11.6,86,1,Patchy light rain with thunder
2019-06-12 16:00:00,2019,6,12,16,23.351925,0.0001834718097393108,76,46,11.6,86,1,Patchy light rain with thunder
2019-06-12 17:00:00,2019,6,12,17,24.045525,0.00018892129826050065,76,48,11.6,86,1,Patchy light rain with thunder
2019-06-12 18:00:00,2019,6,12,18,22.9215,0.00018009003912695048,76,49,11.6,86,1,Patchy light rain with thunder
2019-06-12 19:00:00,2019,6,12,19,19.092425,0.00015000569619258628,76,53,11.6,86,1,Patchy light rain with thunder
2019-06-12 20:00:00,2019,6,12,20,8.403525,6.602496110875407e-05,76,58,11.6,86,1,Patchy light rain with thunder
2019-06-12 21:00:00,2019,6,12,21,0.259125,2.0358977985197755e-06,76,62,11.6,86,1,Patchy light rain with thunder
2019-06-12 22:00:00,2019,6,12,22,0.0,0.0,76,65,11.6,86,1,Patchy light rain with thunder
2019-06-12 23:00:00,2019,6,12,23,0.0,0.0,76,68,11.6,86,1,Patchy light rain with thunder
2019-06-13 00:00:00,2019,6,13,0,0.0,0.0,76,71,11.6,86,1,Patchy light rain with thunder
2019-06-13 01:00:00,2019,6,13,1,0.0,0.0,76,69,11.6,86,1,Patchy light rain with thunder
2019-06-13 02:00:00,2019,6,13,2,0.0,0.0,76,67,11.6,86,1,Patchy light rain with thunder
2019-06-13 03:00:00,2019,6,13,3,0.0,0.0,76,65,11.6,86,1,Patchy light rain with thunder
2019-06-13 04:00:00,2019,6,13,4,0.0,0.0,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-13 05:00:00,2019,6,13,5,0.0,0.0,76,63,11.6,86,1,Patchy light rain with thunder
2019-06-13 06:00:00,2019,6,13,6,0.0,0.0,76,62,11.6,86,1,Patchy light rain with thunder
2019-06-13 07:00:00,2019,6,13,7,0.305,2.39632929492921e-06,76,60,11.6,86,1,Patchy light rain with thunder
2019-06-13 08:00:00,2019,6,13,8,8.846525,6.950553119942174e-05,76,57,11.6,86,1,Patchy light rain with thunder
2019-06-13 09:00:00,2019,6,13,9,20.375625,0.00016008756422948193,76,55,11.6,86,1,Patchy light rain with thunder
2019-06-13 10:00:00,2019,6,13,10,24.57875,0.00019311074969751254,76,51,11.6,86,1,Patchy light rain with thunder
2019-06-13 11:00:00,2019,6,13,11,25.3084,0.00019884347648454562,76,47,11.6,86,1,Patchy light rain with thunder
2019-06-13 12:00:00,2019,6,13,12,24.8714,0.0001954100472980405,76,44,11.6,86,1,Patchy light rain with thunder
2019-06-13 13:00:00,2019,6,13,13,24.357125,0.00019136948255000865,76,42,11.6,86,1,Patchy light rain with thunder
2019-06-13 14:00:00,2019,6,13,14,24.96655,0.00019615762346988482,76,41,11.6,86,1,Patchy light rain with thunder
2019-06-13 15:00:00,2019,6,13,15,24.503175,0.00019251697072549852,76,39,11.6,86,1,Patchy light rain with thunder
2019-06-13 16:00:00,2019,6,13,16,24.2597,0.00019060403211866936,76,42,11.6,86,1,Patchy light rain with thunder
2019-06-13 17:00:00,2019,6,13,17,23.943275,0.00018811793868539733,76,44,11.6,86,1,Patchy light rain with thunder
2019-06-13 18:00:00,2019,6,13,18,22.79345,0.0001790839736639482,76,46,11.6,86,1,Patchy light rain with thunder
2019-06-13 19:00:00,2019,6,13,19,19.560325,0.00015368190103552852,76,50,11.6,86,1,Patchy light rain with thunder
2019-06-13 20:00:00,2019,6,13,20,9.134775,7.177025880356385e-05,76,54,11.6,86,1,Patchy light rain with thunder
2019-06-13 21:00:00,2019,6,13,21,0.302575,2.3772765128301825e-06,76,58,11.6,86,1,Patchy light rain with thunder
2019-06-13 22:00:00,2019,6,13,22,0.0,0.0,76,60,11.6,86,1,Patchy light rain with thunder
2019-06-13 23:00:00,2019,6,13,23,0.0,0.0,76,61,11.6,86,1,Patchy light rain with thunder
2019-06-14 00:00:00,2019,6,14,0,0.0,0.0,76,63,11.6,86,1,Patchy light rain with thunder
2019-06-14 01:00:00,2019,6,14,1,0.0,0.0,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-14 02:00:00,2019,6,14,2,0.0,0.0,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-14 03:00:00,2019,6,14,3,0.0,0.0,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-14 04:00:00,2019,6,14,4,0.0,0.0,76,68,11.6,86,1,Patchy light rain with thunder
2019-06-14 05:00:00,2019,6,14,5,0.0,0.0,76,72,11.6,86,1,Patchy light rain with thunder
2019-06-14 06:00:00,2019,6,14,6,0.0,0.0,76,75,11.6,86,1,Patchy light rain with thunder
2019-06-14 07:00:00,2019,6,14,7,0.3003,2.359402253335219e-06,76,73,11.6,86,1,Patchy light rain with thunder
2019-06-14 08:00:00,2019,6,14,8,5.815825,4.5693874825185815e-05,76,71,11.6,86,1,Patchy light rain with thunder
2019-06-14 09:00:00,2019,6,14,9,11.894725,9.345468187746507e-05,76,68,11.6,86,1,Patchy light rain with thunder
2019-06-14 10:00:00,2019,6,14,10,21.05535,0.0001654280394097959,76,64,11.6,86,1,Patchy light rain with thunder
2019-06-14 11:00:00,2019,6,14,11,24.836225,0.0001951336837473876,76,59,11.6,86,1,Patchy light rain with thunder
2019-06-14 12:00:00,2019,6,14,12,24.131175,0.0001895942346674209,76,54,11.6,86,1,Patchy light rain with thunder
2019-06-14 13:00:00,2019,6,14,13,22.414075,0.0001761032935778375,76,51,11.6,86,1,Patchy light rain with thunder
2019-06-14 14:00:00,2019,6,14,14,20.857025,0.00016386983610678987,76,49,11.6,86,1,Patchy light rain with thunder
2019-06-14 15:00:00,2019,6,14,15,20.850025,0.0001638148383852669,76,46,11.6,86,1,Patchy light rain with thunder
2019-06-14 16:00:00,2019,6,14,16,22.425325,0.00017619168277314227,76,47,11.6,86,1,Patchy light rain with thunder
2019-06-14 17:00:00,2019,6,14,17,25.625975,0.00020133860525778217,76,48,11.6,86,1,Patchy light rain with thunder
2019-06-14 18:00:00,2019,6,14,18,24.499775,0.00019249025754647308,76,48,11.6,86,1,Patchy light rain with thunder
2019-06-14 19:00:00,2019,6,14,19,20.2863,0.0001593857540187621,76,54,11.6,86,1,Patchy light rain with thunder
2019-06-14 20:00:00,2019,6,14,20,8.970525,7.047977655211427e-05,76,60,11.6,86,1,Patchy light rain with thunder
2019-06-14 21:00:00,2019,6,14,21,0.26085,2.0494508084665067e-06,76,66,11.6,86,1,Patchy light rain with thunder
2019-06-14 22:00:00,2019,6,14,22,0.0,0.0,76,71,11.6,86,1,Patchy light rain with thunder
2019-06-14 23:00:00,2019,6,14,23,0.0,0.0,76,77,11.6,86,1,Patchy light rain with thunder
2019-06-15 00:00:00,2019,6,15,0,0.0,0.0,76,83,10.5,86,1,Patchy light rain with thunder
2019-06-15 01:00:00,2019,6,15,1,0.0,0.0,76,86,10.5,86,1,Patchy light rain with thunder
2019-06-15 02:00:00,2019,6,15,2,0.0,0.0,76,90,10.5,86,1,Patchy light rain with thunder
2019-06-15 03:00:00,2019,6,15,3,0.0,0.0,76,93,10.5,86,1,Patchy light rain with thunder
2019-06-15 04:00:00,2019,6,15,4,0.0,0.0,76,94,10.5,86,1,Patchy light rain with thunder
