Date_Time,Year,Month,Day,Hour,MWH,Temperature_F,Humidity_percent,Sunhour,CloudCover_percent,uvIndex,Weather_Description
2018-08-30 10:00:00,2018,8,30,10,23.33345,85,65,11.6,17,7,Sunny
2018-08-30 11:00:00,2018,8,30,11,21.318525,87,59,11.6,14,8,Sunny
2018-08-30 12:00:00,2018,8,30,12,18.39345,90,53,11.6,10,8,Sunny
2018-08-30 13:00:00,2018,8,30,13,19.422625,91,50,11.6,22,8,Sunny
2018-08-30 14:00:00,2018,8,30,14,24.3936,93,46,11.6,33,8,Partly cloudy
2018-08-30 15:00:00,2018,8,30,15,22.32315,94,42,11.6,44,8,Partly cloudy
2018-08-30 16:00:00,2018,8,30,16,11.345675,93,45,11.6,36,8,Partly cloudy
2018-08-30 17:00:00,2018,8,30,17,17.61615,92,47,11.6,27,8,Sunny
2018-08-30 18:00:00,2018,8,30,18,18.94695,91,49,11.6,19,1,Clear
2018-08-30 19:00:00,2018,8,30,19,16.413825,88,55,11.6,15,1,Clear
2018-08-30 20:00:00,2018,8,30,20,2.867325,86,60,11.6,11,1,Clear
2018-08-30 21:00:00,2018,8,30,21,0.0,83,66,11.6,7,1,Clear
2018-08-30 22:00:00,2018,8,30,22,0.0,81,70,11.6,6,1,Clear
2018-08-30 23:00:00,2018,8,30,23,0.0,80,73,11.6,5,1,Clear
2018-08-31 00:00:00,2018,8,31,0,0.0,78,76,10.3,5,1,Clear
2018-08-31 01:00:00,2018,8,31,1,0.0,78,78,10.3,5,1,Clear
2018-08-31 02:00:00,2018,8,31,2,0.0,77,79,10.3,6,1,Clear
2018-08-31 03:00:00,2018,8,31,3,0.0,76,81,10.3,6,1,Clear
2018-08-31 04:00:00,2018,8,31,4,0.0,76,83,10.3,6,1,Clear
2018-08-31 05:00:00,2018,8,31,5,0.0,75,85,10.3,5,1,Clear
2018-08-31 06:00:00,2018,8,31,6,0.0,74,87,10.3,5,6,Sunny
2018-08-31 07:00:00,2018,8,31,7,0.0,77,79,10.3,5,7,Sunny
2018-08-31 08:00:00,2018,8,31,8,1.6095,80,71,10.3,5,7,Sunny
2018-08-31 09:00:00,2018,8,31,9,5.63805,83,63,10.3,5,7,Sunny
2018-08-31 10:00:00,2018,8,31,10,16.949,86,58,10.3,7,7,Sunny
2018-08-31 11:00:00,2018,8,31,11,21.86135,88,52,10.3,9,8,Sunny
2018-08-31 12:00:00,2018,8,31,12,24.057825,91,47,10.3,11,8,Sunny
2018-08-31 13:00:00,2018,8,31,13,23.285375,92,45,10.3,20,8,Sunny
2018-08-31 14:00:00,2018,8,31,14,22.6563,94,42,10.3,28,8,Partly cloudy
2018-08-31 15:00:00,2018,8,31,15,24.269475,95,39,10.3,36,9,Partly cloudy
2018-08-31 16:00:00,2018,8,31,16,23.34845,94,43,10.3,44,8,Partly cloudy
2018-08-31 17:00:00,2018,8,31,17,19.5305,92,46,10.3,52,8,Partly cloudy
2018-08-31 18:00:00,2018,8,31,18,23.309325,91,49,10.3,60,1,Partly cloudy
2018-08-31 19:00:00,2018,8,31,19,16.561775,88,58,10.3,46,1,Partly cloudy
2018-08-31 20:00:00,2018,8,31,20,2.356725,84,66,10.3,33,1,Patchy rain possible
2018-08-31 21:00:00,2018,8,31,21,0.0,81,75,10.3,19,1,Patchy rain possible
2018-08-31 22:00:00,2018,8,31,22,0.0,80,77,10.3,17,1,Patchy rain possible
2018-08-31 23:00:00,2018,8,31,23,0.0,79,80,10.3,15,1,Clear
2018-09-01 00:00:00,2018,9,1,0,0.0,78,82,10.3,13,1,Clear
2018-09-01 01:00:00,2018,9,1,1,0.0,78,83,10.3,13,1,Clear
2018-09-01 02:00:00,2018,9,1,2,0.0,77,84,10.3,14,1,Clear
2018-09-01 03:00:00,2018,9,1,3,0.0,77,85,10.3,15,1,Clear
2018-09-01 04:00:00,2018,9,1,4,0.0,76,87,10.3,20,1,Clear
2018-09-01 05:00:00,2018,9,1,5,0.0,75,89,10.3,24,1,Partly cloudy
2018-09-01 06:00:00,2018,9,1,6,0.0,75,92,10.3,29,6,Partly cloudy
2018-09-01 07:00:00,2018,9,1,7,0.0,78,83,10.3,23,7,Partly cloudy
2018-09-01 08:00:00,2018,9,1,8,2.350425,81,75,10.3,17,7,Sunny
2018-09-01 09:00:00,2018,9,1,9,15.67355,84,67,10.3,11,7,Sunny
2018-09-01 10:00:00,2018,9,1,10,20.5411,86,62,10.3,19,7,Sunny
2018-09-01 11:00:00,2018,9,1,11,18.197575,88,57,10.3,27,8,Partly cloudy
2018-09-01 12:00:00,2018,9,1,12,22.930925,90,51,10.3,35,8,Partly cloudy
2018-09-01 13:00:00,2018,9,1,13,20.50505,91,50,10.3,37,8,Partly cloudy
2018-09-01 14:00:00,2018,9,1,14,16.986675,92,48,10.3,39,8,Partly cloudy
2018-09-01 15:00:00,2018,9,1,15,11.00125,93,47,10.3,41,8,Partly cloudy
2018-09-01 16:00:00,2018,9,1,16,19.9086,92,49,10.3,52,8,Partly cloudy
2018-09-01 17:00:00,2018,9,1,17,10.5662,91,51,10.3,63,7,Cloudy
2018-09-01 18:00:00,2018,9,1,18,21.29485,90,53,10.3,74,1,Cloudy
2018-09-01 19:00:00,2018,9,1,19,16.03735,87,61,10.3,56,1,Cloudy
2018-09-01 20:00:00,2018,9,1,20,1.929,84,70,10.3,38,1,Moderate or heavy rain shower
2018-09-01 21:00:00,2018,9,1,21,0.0,80,78,10.3,20,1,Moderate or heavy rain shower
2018-09-01 22:00:00,2018,9,1,22,0.0,80,80,10.3,19,1,Moderate or heavy rain shower
2018-09-01 23:00:00,2018,9,1,23,0.0,79,81,10.3,17,1,Clear
2018-09-02 00:00:00,2018,9,2,0,0.0,78,83,11.6,15,1,Clear
2018-09-02 01:00:00,2018,9,2,1,0.0,78,85,11.6,14,1,Clear
2018-09-02 02:00:00,2018,9,2,2,0.0,77,86,11.6,14,1,Clear
2018-09-02 03:00:00,2018,9,2,3,0.0,77,88,11.6,13,1,Clear
2018-09-02 04:00:00,2018,9,2,4,0.0,76,89,11.6,18,1,Clear
2018-09-02 05:00:00,2018,9,2,5,0.0,76,90,11.6,23,1,Partly cloudy
2018-09-02 06:00:00,2018,9,2,6,0.0,76,91,11.6,28,6,Partly cloudy
2018-09-02 07:00:00,2018,9,2,7,0.0,78,83,11.6,32,7,Partly cloudy
2018-09-02 08:00:00,2018,9,2,8,2.2683,81,75,11.6,36,7,Partly cloudy
2018-09-02 09:00:00,2018,9,2,9,15.06465,84,67,11.6,40,7,Partly cloudy
2018-09-02 10:00:00,2018,9,2,10,21.903,86,61,11.6,40,8,Partly cloudy
2018-09-02 11:00:00,2018,9,2,11,22.42945,89,55,11.6,40,8,Partly cloudy
2018-09-02 12:00:00,2018,9,2,12,19.374975,92,49,11.6,40,8,Partly cloudy
2018-09-02 13:00:00,2018,9,2,13,21.9133,91,50,11.6,41,8,Partly cloudy
2018-09-02 14:00:00,2018,9,2,14,21.922925,91,51,11.6,41,8,Partly cloudy
2018-09-02 15:00:00,2018,9,2,15,13.7895,91,52,11.6,42,8,Partly cloudy
2018-09-02 16:00:00,2018,9,2,16,12.0516,89,58,11.6,37,8,Partly cloudy
2018-09-02 17:00:00,2018,9,2,17,11.350125,86,63,11.6,32,8,Partly cloudy
2018-09-02 18:00:00,2018,9,2,18,10.240925,84,69,11.6,27,1,Partly cloudy
2018-09-02 19:00:00,2018,9,2,19,10.843925,83,74,11.6,26,1,Partly cloudy
2018-09-02 20:00:00,2018,9,2,20,0.947375,81,78,11.6,25,1,Clear
2018-09-02 21:00:00,2018,9,2,21,0.0,79,83,11.6,24,1,Clear
2018-09-02 22:00:00,2018,9,2,22,0.0,78,84,11.6,28,1,Clear
2018-09-02 23:00:00,2018,9,2,23,0.0,78,86,11.6,32,1,Partly cloudy
2018-09-03 00:00:00,2018,9,3,0,0.0,77,87,10.3,36,1,Partly cloudy
2018-09-03 01:00:00,2018,9,3,1,0.0,76,88,10.3,38,1,Partly cloudy
2018-09-03 02:00:00,2018,9,3,2,0.0,76,90,10.3,39,1,Partly cloudy
2018-09-03 03:00:00,2018,9,3,3,0.0,75,91,10.3,41,1,Partly cloudy
2018-09-03 04:00:00,2018,9,3,4,0.0,75,92,10.3,43,1,Partly cloudy
2018-09-03 05:00:00,2018,9,3,5,0.0,75,92,10.3,46,1,Partly cloudy
2018-09-03 06:00:00,2018,9,3,6,0.0,74,93,10.3,48,6,Partly cloudy
2018-09-03 07:00:00,2018,9,3,7,0.0,77,87,10.3,45,6,Partly cloudy
2018-09-03 08:00:00,2018,9,3,8,0.600575,79,81,10.3,41,6,Moderate or heavy rain shower
2018-09-03 09:00:00,2018,9,3,9,2.786975,81,75,10.3,37,6,Moderate or heavy rain shower
2018-09-03 10:00:00,2018,9,3,10,3.902,84,69,10.3,34,6,Moderate or heavy rain shower
2018-09-03 11:00:00,2018,9,3,11,19.568975,86,63,10.3,31,7,Partly cloudy
2018-09-03 12:00:00,2018,9,3,12,22.073275,88,57,10.3,28,8,Partly cloudy
2018-09-03 13:00:00,2018,9,3,13,23.86665,88,59,10.3,35,8,Partly cloudy
2018-09-03 14:00:00,2018,9,3,14,13.513225,87,61,10.3,41,7,Torrential rain shower
2018-09-03 15:00:00,2018,9,3,15,15.7972,87,63,10.3,47,7,Torrential rain shower
2018-09-03 16:00:00,2018,9,3,16,5.474475,84,71,10.3,52,6,Torrential rain shower
2018-09-03 17:00:00,2018,9,3,17,1.1208,81,79,10.3,57,7,Partly cloudy
2018-09-03 18:00:00,2018,9,3,18,0.217475,78,87,10.3,61,1,Partly cloudy
2018-09-03 19:00:00,2018,9,3,19,0.0,78,88,10.3,69,1,Partly cloudy
2018-09-03 20:00:00,2018,9,3,20,0.0,78,88,10.3,77,1,Light rain shower
2018-09-03 21:00:00,2018,9,3,21,0.0,77,88,10.3,85,1,Light rain shower
2018-09-03 22:00:00,2018,9,3,22,0.0,77,90,10.3,89,1,Light rain shower
2018-09-03 23:00:00,2018,9,3,23,0.0,76,91,10.3,93,1,Overcast
2018-09-04 00:00:00,2018,9,4,0,0.0,76,93,11.6,97,1,Overcast
2018-09-04 01:00:00,2018,9,4,1,0.0,76,93,11.6,87,1,Overcast
2018-09-04 02:00:00,2018,9,4,2,0.0,75,93,11.6,77,1,Light rain shower
2018-09-04 03:00:00,2018,9,4,3,0.0,75,93,11.6,67,1,Light rain shower
2018-09-04 04:00:00,2018,9,4,4,0.0,75,94,11.6,73,1,Light rain shower
2018-09-04 05:00:00,2018,9,4,5,0.0,74,94,11.6,80,1,Mist
2018-09-04 06:00:00,2018,9,4,6,0.0,74,95,11.6,86,5,Mist
2018-09-04 07:00:00,2018,9,4,7,0.0,75,91,11.6,66,5,Mist
2018-09-04 08:00:00,2018,9,4,8,0.604275,76,88,11.6,47,5,Patchy rain possible
2018-09-04 09:00:00,2018,9,4,9,5.14765,78,85,11.6,27,6,Patchy rain possible
2018-09-04 10:00:00,2018,9,4,10,17.01185,81,78,11.6,26,6,Patchy rain possible
2018-09-04 11:00:00,2018,9,4,11,18.177025,84,71,11.6,25,7,Sunny
2018-09-04 12:00:00,2018,9,4,12,10.902425,87,64,11.6,24,8,Sunny
2018-09-04 13:00:00,2018,9,4,13,23.6496,87,62,11.6,28,8,Sunny
2018-09-04 14:00:00,2018,9,4,14,21.000075,88,61,11.6,32,7,Patchy rain possible
2018-09-04 15:00:00,2018,9,4,15,18.87335,88,59,11.6,37,7,Patchy rain possible
2018-09-04 16:00:00,2018,9,4,16,11.470075,86,65,11.6,38,7,Patchy rain possible
2018-09-04 17:00:00,2018,9,4,17,10.568675,84,71,11.6,39,7,Partly cloudy
2018-09-04 18:00:00,2018,9,4,18,7.199325,82,77,11.6,40,1,Partly cloudy
2018-09-04 19:00:00,2018,9,4,19,0.921825,81,80,11.6,36,1,Partly cloudy
2018-09-04 20:00:00,2018,9,4,20,0.2181,80,84,11.6,32,1,Partly cloudy
2018-09-04 21:00:00,2018,9,4,21,0.0,78,87,11.6,29,1,Partly cloudy
2018-09-04 22:00:00,2018,9,4,22,0.0,78,88,11.6,33,1,Partly cloudy
2018-09-04 23:00:00,2018,9,4,23,0.0,77,89,11.6,37,1,Partly cloudy
2018-09-05 00:00:00,2018,9,5,0,0.0,76,90,11.6,42,1,Partly cloudy
2018-09-05 01:00:00,2018,9,5,1,0.0,76,90,11.6,40,1,Partly cloudy
2018-09-05 02:00:00,2018,9,5,2,0.0,76,91,11.6,39,1,Moderate or heavy rain shower
2018-09-05 03:00:00,2018,9,5,3,0.0,75,92,11.6,38,1,Moderate or heavy rain shower
2018-09-05 04:00:00,2018,9,5,4,0.0,75,93,11.6,42,1,Moderate or heavy rain shower
2018-09-05 05:00:00,2018,9,5,5,0.0,74,94,11.6,45,1,Mist
2018-09-05 06:00:00,2018,9,5,6,0.0,74,95,11.6,49,5,Mist
2018-09-05 07:00:00,2018,9,5,7,0.0,76,90,11.6,41,5,Mist
2018-09-05 08:00:00,2018,9,5,8,0.5197,78,85,11.6,33,7,Sunny
2018-09-05 09:00:00,2018,9,5,9,5.71075,81,79,11.6,25,7,Sunny
2018-09-05 10:00:00,2018,9,5,10,11.65545,83,74,11.6,25,7,Sunny
2018-09-05 11:00:00,2018,9,5,11,13.558975,85,69,11.6,25,7,Partly cloudy
2018-09-05 12:00:00,2018,9,5,12,12.393,87,64,11.6,25,8,Partly cloudy
2018-09-05 13:00:00,2018,9,5,13,13.627525,87,63,11.6,26,8,Partly cloudy
2018-09-05 14:00:00,2018,9,5,14,15.862575,88,62,11.6,27,7,Moderate or heavy rain shower
2018-09-05 15:00:00,2018,9,5,15,23.883575,89,61,11.6,27,7,Moderate or heavy rain shower
2018-09-05 16:00:00,2018,9,5,16,21.058025,87,66,11.6,29,7,Moderate or heavy rain shower
2018-09-05 17:00:00,2018,9,5,17,9.693475,85,72,11.6,30,7,Partly cloudy
2018-09-05 18:00:00,2018,9,5,18,12.04535,83,77,11.6,31,1,Partly cloudy
2018-09-05 19:00:00,2018,9,5,19,1.204075,82,80,11.6,31,1,Partly cloudy
2018-09-05 20:00:00,2018,9,5,20,0.0,80,82,11.6,30,1,Moderate or heavy rain shower
2018-09-05 21:00:00,2018,9,5,21,0.0,79,85,11.6,29,1,Moderate or heavy rain shower
2018-09-05 22:00:00,2018,9,5,22,0.0,79,84,11.6,35,1,Moderate or heavy rain shower
2018-09-05 23:00:00,2018,9,5,23,0.0,78,83,11.6,41,1,Partly cloudy
2018-09-06 00:00:00,2018,9,6,0,0.0,78,82,10.2,47,1,Partly cloudy
2018-09-06 01:00:00,2018,9,6,1,0.0,78,83,10.2,39,1,Partly cloudy
2018-09-06 02:00:00,2018,9,6,2,0.0,77,84,10.2,30,1,Clear
2018-09-06 03:00:00,2018,9,6,3,0.0,77,85,10.2,22,1,Clear
2018-09-06 04:00:00,2018,9,6,4,0.0,76,86,10.2,22,1,Clear
2018-09-06 05:00:00,2018,9,6,5,0.0,76,87,10.2,23,1,Clear
2018-09-06 06:00:00,2018,9,6,6,0.0,75,88,10.2,23,6,Sunny
2018-09-06 07:00:00,2018,9,6,7,0.0,78,82,10.2,22,7,Sunny
2018-09-06 08:00:00,2018,9,6,8,1.976225,80,77,10.2,20,7,Sunny
2018-09-06 09:00:00,2018,9,6,9,16.5653,82,72,10.2,19,7,Sunny
2018-09-06 10:00:00,2018,9,6,10,23.59065,84,67,10.2,20,7,Sunny
2018-09-06 11:00:00,2018,9,6,11,18.4206,86,63,10.2,21,7,Sunny
2018-09-06 12:00:00,2018,9,6,12,21.0019,88,59,10.2,23,8,Sunny
2018-09-06 13:00:00,2018,9,6,13,18.641575,88,57,10.2,37,8,Sunny
2018-09-06 14:00:00,2018,9,6,14,15.840875,89,56,10.2,51,7,Cloudy
2018-09-06 15:00:00,2018,9,6,15,5.623475,90,54,10.2,66,7,Cloudy
2018-09-06 16:00:00,2018,9,6,16,3.2933,88,61,10.2,50,7,Cloudy
2018-09-06 17:00:00,2018,9,6,17,4.8741,85,67,10.2,34,7,Sunny
2018-09-06 18:00:00,2018,9,6,18,5.119275,83,74,10.2,18,1,Clear
2018-09-06 19:00:00,2018,9,6,19,5.714725,82,77,10.2,22,1,Clear
2018-09-06 20:00:00,2018,9,6,20,0.969075,80,80,10.2,26,1,Partly cloudy
2018-09-06 21:00:00,2018,9,6,21,0.0,79,83,10.2,30,1,Partly cloudy
2018-09-06 22:00:00,2018,9,6,22,0.0,78,85,10.2,25,1,Partly cloudy
2018-09-06 23:00:00,2018,9,6,23,0.0,78,88,10.2,21,1,Clear
2018-09-07 00:00:00,2018,9,7,0,0.0,77,90,11.6,16,1,Clear
2018-09-07 01:00:00,2018,9,7,1,0.0,76,90,11.6,17,1,Clear
2018-09-07 02:00:00,2018,9,7,2,0.0,76,91,11.6,17,1,Patchy rain possible
2018-09-07 03:00:00,2018,9,7,3,0.0,76,92,11.6,18,1,Patchy rain possible
2018-09-07 04:00:00,2018,9,7,4,0.0,75,92,11.6,29,1,Patchy rain possible
2018-09-07 05:00:00,2018,9,7,5,0.0,75,92,11.6,40,1,Partly cloudy
2018-09-07 06:00:00,2018,9,7,6,0.0,74,93,11.6,52,6,Partly cloudy
2018-09-07 07:00:00,2018,9,7,7,0.0,76,87,11.6,41,6,Partly cloudy
2018-09-07 08:00:00,2018,9,7,8,0.079125,78,81,11.6,30,7,Sunny
2018-09-07 09:00:00,2018,9,7,9,1.072425,80,76,11.6,20,7,Sunny
2018-09-07 10:00:00,2018,9,7,10,2.3072,82,74,11.6,26,7,Sunny
2018-09-07 11:00:00,2018,9,7,11,5.365225,83,72,11.6,32,7,Partly cloudy
2018-09-07 12:00:00,2018,9,7,12,9.586275,84,70,11.6,38,7,Partly cloudy
2018-09-07 13:00:00,2018,9,7,13,20.340175,85,68,11.6,33,7,Partly cloudy
2018-09-07 14:00:00,2018,9,7,14,20.407625,86,66,11.6,29,6,Moderate or heavy rain shower
2018-09-07 15:00:00,2018,9,7,15,20.1012,86,64,11.6,24,7,Moderate or heavy rain shower
2018-09-07 16:00:00,2018,9,7,16,11.397575,85,68,11.6,22,6,Moderate or heavy rain shower
2018-09-07 17:00:00,2018,9,7,17,22.295975,85,72,11.6,19,7,Sunny
2018-09-07 18:00:00,2018,9,7,18,21.641425,84,75,11.6,16,1,Clear
2018-09-07 19:00:00,2018,9,7,19,5.8857,82,77,11.6,20,1,Clear
2018-09-07 20:00:00,2018,9,7,20,0.1743,81,79,11.6,23,1,Partly cloudy
2018-09-07 21:00:00,2018,9,7,21,0.0,79,80,11.6,27,1,Partly cloudy
2018-09-07 22:00:00,2018,9,7,22,0.0,78,82,11.6,26,1,Partly cloudy
2018-09-07 23:00:00,2018,9,7,23,0.0,78,85,11.6,26,1,Partly cloudy
2018-09-08 00:00:00,2018,9,8,0,0.0,77,87,11.6,25,1,Partly cloudy
2018-09-08 01:00:00,2018,9,8,1,0.0,76,88,11.6,24,1,Partly cloudy
2018-09-08 02:00:00,2018,9,8,2,0.0,76,90,11.6,23,1,Moderate or heavy rain shower
2018-09-08 03:00:00,2018,9,8,3,0.0,75,91,11.6,22,1,Moderate or heavy rain shower
2018-09-08 04:00:00,2018,9,8,4,0.0,75,92,11.6,31,1,Moderate or heavy rain shower
2018-09-08 05:00:00,2018,9,8,5,0.0,74,93,11.6,39,1,Partly cloudy
2018-09-08 06:00:00,2018,9,8,6,0.0,74,94,11.6,47,6,Partly cloudy
2018-09-08 07:00:00,2018,9,8,7,0.0,76,88,11.6,41,6,Partly cloudy
2018-09-08 08:00:00,2018,9,8,8,1.733225,78,81,11.6,35,6,Moderate or heavy rain shower
2018-09-08 09:00:00,2018,9,8,9,8.831925,81,75,11.6,28,6,Moderate or heavy rain shower
2018-09-08 10:00:00,2018,9,8,10,11.1554,83,70,11.6,28,6,Moderate or heavy rain shower
2018-09-08 11:00:00,2018,9,8,11,10.859625,85,65,11.6,27,7,Partly cloudy
2018-09-08 12:00:00,2018,9,8,12,17.731475,87,60,11.6,27,8,Partly cloudy
2018-09-08 13:00:00,2018,9,8,13,20.6435,87,60,11.6,30,8,Partly cloudy
2018-09-08 14:00:00,2018,9,8,14,20.596125,87,59,11.6,33,8,Partly cloudy
2018-09-08 15:00:00,2018,9,8,15,14.97455,88,58,11.6,36,8,Partly cloudy
2018-09-08 16:00:00,2018,9,8,16,23.249775,85,66,11.6,40,7,Partly cloudy
2018-09-08 17:00:00,2018,9,8,17,6.71575,82,74,11.6,43,7,Partly cloudy
2018-09-08 18:00:00,2018,9,8,18,2.409325,79,82,11.6,47,1,Partly cloudy
2018-09-08 19:00:00,2018,9,8,19,4.39135,79,84,11.6,47,1,Partly cloudy
2018-09-08 20:00:00,2018,9,8,20,0.14855,78,86,11.6,48,1,Moderate or heavy rain shower
2018-09-08 21:00:00,2018,9,8,21,0.0,77,88,11.6,49,1,Moderate or heavy rain shower
2018-09-08 22:00:00,2018,9,8,22,0.0,76,89,11.6,60,1,Moderate or heavy rain shower
2018-09-08 23:00:00,2018,9,8,23,0.0,75,90,11.6,71,1,Cloudy
2018-09-09 00:00:00,2018,9,9,0,0.0,75,91,6.2,81,1,Cloudy
2018-09-09 01:00:00,2018,9,9,1,0.0,74,92,6.2,77,1,Cloudy
2018-09-09 02:00:00,2018,9,9,2,0.0,74,92,6.2,72,1,Light rain shower
2018-09-09 03:00:00,2018,9,9,3,0.0,73,93,6.2,67,1,Light rain shower
2018-09-09 04:00:00,2018,9,9,4,0.0,73,93,6.2,78,1,Light rain shower
2018-09-09 05:00:00,2018,9,9,5,0.0,72,92,6.2,89,1,Overcast
2018-09-09 06:00:00,2018,9,9,6,0.0,72,91,6.2,100,5,Overcast
2018-09-09 07:00:00,2018,9,9,7,0.0,72,92,6.2,94,5,Overcast
2018-09-09 08:00:00,2018,9,9,8,0.0,71,92,6.2,87,5,Moderate rain
2018-09-09 09:00:00,2018,9,9,9,0.006725,71,93,6.2,81,5,Moderate rain
2018-09-09 10:00:00,2018,9,9,10,0.253675,72,90,6.2,81,5,Moderate rain
2018-09-09 11:00:00,2018,9,9,11,0.7456,73,88,6.2,80,5,Cloudy
2018-09-09 12:00:00,2018,9,9,12,1.880675,74,85,6.2,80,5,Cloudy
2018-09-09 13:00:00,2018,9,9,13,3.091625,75,84,6.2,82,5,Cloudy
2018-09-09 14:00:00,2018,9,9,14,3.51055,76,83,6.2,83,5,Light drizzle
2018-09-09 15:00:00,2018,9,9,15,5.991825,77,82,6.2,84,5,Light drizzle
2018-09-09 16:00:00,2018,9,9,16,4.986575,76,85,6.2,87,5,Light drizzle
2018-09-09 17:00:00,2018,9,9,17,2.624825,76,87,6.2,89,5,Overcast
2018-09-09 18:00:00,2018,9,9,18,3.7935,75,90,6.2,91,1,Overcast
2018-09-09 19:00:00,2018,9,9,19,2.1543,74,90,6.2,89,1,Overcast
2018-09-09 20:00:00,2018,9,9,20,0.181125,74,91,6.2,88,1,Light rain
2018-09-09 21:00:00,2018,9,9,21,0.0,73,92,6.2,86,1,Light rain
2018-09-09 22:00:00,2018,9,9,22,0.0,73,92,6.2,85,1,Light rain
2018-09-09 23:00:00,2018,9,9,23,0.0,72,93,6.2,85,1,Cloudy
2018-09-10 00:00:00,2018,9,10,0,0.0,72,93,8.9,85,1,Cloudy
2018-09-10 01:00:00,2018,9,10,1,0.0,71,93,8.9,85,1,Cloudy
2018-09-10 02:00:00,2018,9,10,2,0.0,71,94,8.9,85,1,Light rain
2018-09-10 03:00:00,2018,9,10,3,0.0,71,94,8.9,86,1,Light rain
2018-09-10 04:00:00,2018,9,10,4,0.0,71,94,8.9,86,1,Light rain
2018-09-10 05:00:00,2018,9,10,5,0.0,70,94,8.9,87,1,Mist
2018-09-10 06:00:00,2018,9,10,6,0.0,70,95,8.9,88,5,Mist
2018-09-10 07:00:00,2018,9,10,7,0.0,71,91,8.9,82,5,Mist
2018-09-10 08:00:00,2018,9,10,8,0.151275,73,87,8.9,77,5,Light rain shower
2018-09-10 09:00:00,2018,9,10,9,1.096625,74,84,8.9,71,5,Light rain shower
2018-09-10 10:00:00,2018,9,10,10,2.99645,75,80,8.9,74,5,Light rain shower
2018-09-10 11:00:00,2018,9,10,11,4.2187,75,77,8.9,76,5,Cloudy
2018-09-10 12:00:00,2018,9,10,12,5.49005,76,73,8.9,78,5,Cloudy
2018-09-10 13:00:00,2018,9,10,13,8.23055,76,73,8.9,68,5,Cloudy
2018-09-10 14:00:00,2018,9,10,14,5.890525,76,73,8.9,57,5,Light rain shower
2018-09-10 15:00:00,2018,9,10,15,3.5777,76,73,8.9,47,5,Light rain shower
2018-09-10 16:00:00,2018,9,10,16,6.967875,76,75,8.9,49,5,Light rain shower
2018-09-10 17:00:00,2018,9,10,17,6.508525,75,78,8.9,51,6,Partly cloudy
2018-09-10 18:00:00,2018,9,10,18,4.7357,74,80,8.9,52,1,Partly cloudy
2018-09-10 19:00:00,2018,9,10,19,2.703125,74,80,8.9,54,1,Partly cloudy
2018-09-10 20:00:00,2018,9,10,20,0.2236,73,80,8.9,55,1,Partly cloudy
2018-09-10 21:00:00,2018,9,10,21,0.0,72,80,8.9,57,1,Partly cloudy
2018-09-10 22:00:00,2018,9,10,22,0.0,72,80,8.9,61,1,Partly cloudy
2018-09-10 23:00:00,2018,9,10,23,0.0,71,79,8.9,65,1,Cloudy
2018-09-11 00:00:00,2018,9,11,0,0.0,70,78,8.9,70,1,Cloudy
2018-09-11 01:00:00,2018,9,11,1,0.0,70,80,8.9,67,1,Cloudy
2018-09-11 02:00:00,2018,9,11,2,0.0,70,82,8.9,64,1,Partly cloudy
2018-09-11 03:00:00,2018,9,11,3,0.0,70,84,8.9,62,1,Partly cloudy
2018-09-11 04:00:00,2018,9,11,4,0.0,70,88,8.9,74,1,Partly cloudy
2018-09-11 05:00:00,2018,9,11,5,0.0,71,93,8.9,86,1,Mist
2018-09-11 06:00:00,2018,9,11,6,0.0,71,97,8.9,99,5,Mist
2018-09-11 07:00:00,2018,9,11,7,0.0,72,94,8.9,96,5,Mist
2018-09-11 08:00:00,2018,9,11,8,0.5842,73,92,8.9,93,5,Overcast
2018-09-11 09:00:00,2018,9,11,9,5.7608,74,89,8.9,90,5,Overcast
2018-09-11 10:00:00,2018,9,11,10,2.765325,76,84,8.9,83,5,Overcast
2018-09-11 11:00:00,2018,9,11,11,8.5128,78,79,8.9,77,6,Cloudy
2018-09-11 12:00:00,2018,9,11,12,15.833425,79,74,8.9,70,6,Cloudy
2018-09-11 13:00:00,2018,9,11,13,18.020275,80,74,8.9,61,6,Cloudy
2018-09-11 14:00:00,2018,9,11,14,12.31945,81,73,8.9,52,6,Moderate or heavy rain shower
2018-09-11 15:00:00,2018,9,11,15,9.5035,81,72,8.9,43,6,Moderate or heavy rain shower
2018-09-11 16:00:00,2018,9,11,16,10.65295,79,77,8.9,39,6,Moderate or heavy rain shower
2018-09-11 17:00:00,2018,9,11,17,7.80055,78,82,8.9,35,7,Partly cloudy
2018-09-11 18:00:00,2018,9,11,18,3.0136,76,87,8.9,31,1,Partly cloudy
2018-09-11 19:00:00,2018,9,11,19,4.24725,75,89,8.9,34,1,Partly cloudy
2018-09-11 20:00:00,2018,9,11,20,0.895525,74,91,8.9,38,1,Moderate or heavy rain shower
2018-09-11 21:00:00,2018,9,11,21,0.0,73,93,8.9,41,1,Moderate or heavy rain shower
2018-09-11 22:00:00,2018,9,11,22,0.0,73,94,8.9,61,1,Moderate or heavy rain shower
2018-09-11 23:00:00,2018,9,11,23,0.0,72,95,8.9,80,1,Mist
2018-09-12 00:00:00,2018,9,12,0,0.0,72,97,10.2,100,1,Mist
2018-09-12 01:00:00,2018,9,12,1,0.0,72,97,10.2,96,1,Mist
2018-09-12 02:00:00,2018,9,12,2,0.0,72,97,10.2,92,1,Mist
